system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,state,.geo,PC1,PC2
000200000000000000ac,0.0177559896919546,-0.1365795455328176,0.0559867736396682,0.0372827099298385,-0.0381374980607798,-0.1746527767041734,-0.0383343721206234,0.0762406585462414,-0.0141192573497078,-0.0333538764215837,0.0876777436321187,-0.0418189011179698,-0.2684381012403523,-0.0476447973465798,0.0372015929285708,-0.0414325012486641,-0.0621183603890539,0.0455817813194068,-0.0920565526456221,-0.1255042142512864,-0.1771194184255561,0.0954886247535392,0.0814883816426302,-0.0897284767964478,-0.0842060742681337,-0.0082479987703852,0.0877297171246312,0.0228159130164763,-0.114945858527349,0.0707276089067439,0.0328114053369595,0.0339895422677237,0.0102529918516903,0.0267191795983173,0.038189140397741,-0.0834876733455787,0.0626188829593023,-0.0797671339821119,0.0118361107233006,-0.0460776121207073,0.0144642252673284,-0.0845996366874446,-0.1676289059602925,0.1427053293560903,-0.0302427269360585,-0.0239568298302008,-0.0358921909491367,0.0289712885277987,-0.1156642547553084,-0.127648629578617,0.0643995700301482,0.0230285946563533,0.0417216573312964,0.0789492349617639,0.0894887580777487,-0.0212054020824061,-0.0283632468105578,-0.0774152989486909,-0.157171597771907,-0.3352965849055351,0.0133447825870338,-0.1032128761131736,-0.0028157363192928,-0.0414762750883123,Puebla,"{""type"":""MultiPoint"",""coordinates"":[]}",-0.19713964483383284,0.07998157738071449
000200000000000000ad,0.0509890473178029,-0.1515000001270752,0.0427842712592722,0.0364018314207798,-0.0490407300263076,-0.1933199968086887,-0.0721519814823883,0.1114657078253203,-0.0231343453206408,-0.0571419525132485,0.1194725817113898,-0.0535537578704331,-0.2556154735594572,-0.0871804282401629,0.0677062986352598,-0.0298652295752117,-0.0739068419092544,0.0883737685876416,-0.0645913545211709,-0.1391403739334133,-0.1723055618278544,0.0873386350495979,0.1197867009482435,-0.0748051131589717,-0.0904894703932012,-0.0189158747235466,0.1016022878661808,0.0788634161162085,-0.0915143882215302,0.0664441148186686,0.0443557668232188,0.0719512665705839,0.025176361331744,0.0556352518139119,0.0588933077196634,-0.0782639565346372,0.0285043343954846,-0.0786142368680655,0.0523160998256137,-0.0490678261301646,0.0215471281970366,-0.0595255461992015,-0.1914057659585655,0.1374805438011692,0.0083507043497294,-0.0208354583701148,-0.0223050458155922,0.0261712285141664,-0.1476942423490177,-0.1516354202744284,0.069499820202015,0.0539947617687451,0.0059480202049668,0.0710830288268976,0.0800379033930354,-0.023295554123372,-0.0674566227822119,-0.0883144056579518,-0.1397280229551337,-0.3454066303464044,0.0027517477238291,-0.0968995218776428,0.0121452780844217,-0.0095735071037824,Queretaro,"{""type"":""MultiPoint"",""coordinates"":[]}",-0.2698295085650076,0.027225817719240732
000200000000000000ae,0.0507482354078172,-0.1282972632107233,0.0300424851694229,0.1468532555773642,-0.0342550580545524,-0.1484090435421624,-0.0735182320178136,0.0805751131692524,-0.0333587597360394,-0.0585916269333082,0.1067093856255471,-0.0484781772194184,-0.2262247436420917,-0.0998216226426969,0.0893608068431975,-0.0019378581171765,-0.0381557206031482,0.1365319093668431,0.0206371490302726,-0.1464782471687643,-0.1580017472601623,0.1087083819504128,0.0853775767888915,-0.0275658323926087,-0.1426988701375163,0.0026392441923524,0.1023945130810932,0.0575398528361934,-0.1315363159575111,0.1036092957939049,0.0769878036168292,-0.0120413761162714,0.0497377061347321,0.0046601687567688,0.0581306333233547,-0.0291592233305107,0.0510651064561834,-0.0910714291947533,-0.0083468093344451,0.000762857912172452,0.1219833441290194,-0.0787640219085403,-0.1161023732494223,0.0883447459686617,-0.0553411035288487,-0.0119475377179951,0.0198084630456597,-0.0405469780888977,-0.0978496679276675,-0.1804552947286405,0.0354915739106978,0.0139073495817843,-0.0276078358842878,0.0766207857242574,0.0799482964362223,0.0096634243993204,-0.1057872870735214,-0.0751845116434324,-0.1050495244130763,-0.3523382967935735,-0.028236146220434,-0.0309886258682815,0.0911082213381993,0.0429303508365668,San Luis Potosi,"{""type"":""MultiPoint"",""coordinates"":[]}",-0.13022558020230066,-0.16533128662764784
000200000000000000af,0.1268030577204469,0.0748580556149278,0.0333398910962748,0.0125375756409958,-0.0649471616964059,-0.0771617842433794,-0.0608469216355067,0.1520873441672192,-0.1353798670029405,-0.0788018022194591,0.1116119283449082,0.0385878928636197,-0.2188449658694995,-0.1061856621415262,0.0926665435134619,0.1052459306036532,-0.0371747246318289,0.1207366939723211,0.0316015598204779,-0.0346701459239124,-0.1377532752320887,-0.0404974988391462,-0.0006002399529667621,0.0220917841294187,-0.0865809107707496,0.0679436883956592,-0.0156543244448077,0.017245629489705,0.062439104725025,0.1002345204483763,0.112062817106047,-0.0017103204137071,0.0788030171987026,-0.0781991126434145,-0.0169421086716252,0.0222982358736449,0.0391882072117924,0.0113232797548766,-0.0266335933018309,0.0272804189747075,0.2160956458835185,-0.0723133650306449,0.0846931995190103,-0.0490893093111952,0.0552001588556134,0.0981717874539786,0.0471054300199267,0.0245767536835292,-0.0205029183008554,-0.1527261193468178,-0.0230888648231013,-0.0283736350273536,0.098336417555867,0.008674597064984,0.0205209318284225,-0.0136586066771481,-0.013941653654546,-0.0840701017371547,-0.075692306216382,-0.1579545214050754,0.0250974311912722,0.0062134236285713,0.0522957354487129,0.0060637974905981,Sonora,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20330378417835632,-0.4558996790741933
000200000000000000b0,-0.0365381073939478,-0.0327704154762222,0.0374940059272854,-0.0439625409134485,-0.171669700812563,0.028761563203593,0.2094106147494149,0.0461746217751446,-0.1323733903963185,0.1227837144642815,0.0292427552162738,0.0920325521694465,-0.1857819595591129,0.0946425666721605,0.0343325290386756,0.1144829400924301,-0.0067705145876627,0.0274914493155531,-0.1148610758026087,-0.0458069293892909,-0.3019814698718047,0.214039550734876,-0.0318521188271532,0.0015336993775407,-0.0400048291122262,0.1565850384366947,0.1062893436129257,-0.0951130504447582,-0.1262732936384623,0.1594516273923838,0.051550529865886,-0.0463506940732214,0.02306770277845,0.0411367883877435,-0.0406266867065532,0.0768180637592187,0.0761220959362774,-0.0053827242320563,-0.0133084678318705,-0.0224777772380412,0.0826158848961111,-0.0911482969389624,0.0379567224402961,0.2346440062459345,-0.1043246934847446,0.0387057476662757,-0.1101080062783667,-0.09198340812082,0.0094886899842675,0.0522154286696891,-0.062665953697338,-0.138739948066755,0.0052131103461319,0.0885240996885959,0.0727874860670586,0.0136806275191882,-0.0243214409699769,-0.0181957727680164,-0.0544509465875957,-0.2188136823384214,0.0612992747014938,-0.0996792071284794,-0.0355014697258435,-0.0218149170472732,Tabasco,"{""type"":""MultiPoint"",""coordinates"":[]}",0.47112237043981847,0.20750001032906873
000200000000000000b1,0.0462776272672832,-0.0726951080767219,0.0251612037747546,0.1365432629052508,-0.0832707388136481,-0.139868370707218,-0.0709239511756728,0.1158573421636538,-0.1233347453685281,0.0236486068320297,0.0294040746948329,0.0688449378640598,-0.1859881149206112,-0.0469811672463972,0.0372615211664001,0.0337615914757494,-0.0587402663895531,0.2160699976773924,-0.0463699916517428,-0.1070780095597399,-0.2302020441941039,0.1426431745632272,-0.0134783682969244,0.0132313130991565,-0.0621078752545494,0.0729475894767517,0.0158513062622169,-0.0103594847651664,-0.1116174052515131,0.1354777466725346,0.0806121521041118,-0.0289077381278479,0.1256605907204944,0.0106420318691335,-0.0406083363093561,0.1675499862086803,0.0069017007513436,-0.0017647775572733,0.0180557798346473,0.0546673073914664,0.1185957789079082,-0.1212575769781681,-0.0234130500564455,0.0708731395304156,-0.0797577511662124,0.0243350471049043,0.0219607393688296,-0.0452866119863195,0.0673687607006891,-0.0257329570048719,0.0732914173302374,-0.035749383895198,-0.0824070353310451,0.1284531521692651,-0.0125478161855452,-0.0417869800853858,-0.0720221634535532,-0.0028319685575924,-0.0608055147244497,-0.2086162312692082,-0.0068420641805917,-0.0197556180360133,0.0616838454858251,0.1097361950163097,Tamaulipas,"{""type"":""MultiPoint"",""coordinates"":[]}",0.264831247235847,-0.1578500800050566
000200000000000000b2,0.0077509728372471,-0.2006065199510518,0.0801110117752294,0.013104000932963,-0.0611023154274903,-0.1177303321463926,-0.024782158561985,0.0161835992643053,0.0290781166250834,-0.0158658184719977,0.1277708819729098,-0.1216770950716127,-0.2631316305907686,-0.027854777857908,0.0538535307959378,-0.0491625357429867,-0.1941558102035585,-0.0273329728551941,-0.042386931340361,-0.1825830290693881,-0.0804235266001288,0.0528423831783741,0.1814952755686737,-0.1165214954444829,-0.1234623852822774,-0.0229567066512337,0.0258169702538217,0.0420877322287831,-0.0861906693370219,0.0110171456895178,0.020800721065327,0.0639319247473652,-0.0629030022742455,0.0056409884200373,0.074510708569325,-0.1072631618253062,0.0937134849031658,-0.049059013282422,0.0303419717680231,-0.0452654885503334,-0.0387696435372583,-0.0760718495462148,-0.228869301546276,0.0626911699421746,-0.0360638646966905,-0.0284016761916889,0.0147262659778946,0.0035669702900246,-0.1544832276168275,-0.1657771970979778,0.1121453817002385,0.1260133915682854,0.0408548640472121,0.0981106800904549,0.1138480678183705,-0.0292825962741169,-0.0397042890171098,-0.0477531460585557,-0.2160338307988084,-0.3747438683495115,0.0131744687602339,-0.0898739127592115,-0.0045844317280606,-0.0766984239958683,Tlaxcala,"{""type"":""MultiPoint"",""coordinates"":[]}",-0.43865177275426726,0.06763393858220972
000200000000000000b3,-0.0199595309243814,-0.0509451361370735,0.0506871467911711,0.0177440208647209,-0.1024813146943488,-0.0352381409805987,0.1008344363244724,0.0887349532363058,-0.0633426109529474,0.0712276903930538,0.0186914930037129,0.0999957515802941,-0.2141727139951293,0.0864734653772158,0.0367812092708753,0.0499711725018457,0.0078429612595704,0.0841379932835477,-0.0968275165104382,-0.06406830867131,-0.3122495780111604,0.240909064795832,-0.0385349183211405,-0.0895452107952381,-0.0692141248523137,0.1045743999656284,0.1031943472149841,-0.0868109037513722,-0.1740428019194898,0.1506944851890658,0.0740517049024338,-0.0399404347872055,0.0672395916397408,0.0577756040429263,-0.0466893844960608,0.0811440086689835,0.0287128816513831,-0.0307333612249177,-0.0183499327554962,-0.0414017734661311,0.0987955977289191,-0.0978513750040569,0.0003293104899493899,0.2414878751214434,-0.1182282664260622,0.0059055588579835,-0.0477687888396698,-0.0618476130985202,-0.0443567448730284,0.0215979270324756,0.0002112238709080606,-0.1454641330522583,0.0088790902718423,0.0875433956231651,0.0987667519680145,-0.0109897957110869,-0.0400867571427304,-0.0075978700145246,-0.0808553883071495,-0.2483408648999369,0.0527362211258176,-0.1222228443648284,-0.0044243060594953,-0.00985414282202,Veracruz,"{""type"":""MultiPoint"",""coordinates"":[]}",0.34133391045004924,0.18731034749062284
000200000000000000b4,0.0055713519761326,-0.0910422568444905,-0.0417435677388244,-0.0940708559047156,-0.2355854118085699,-0.125291631692095,0.1380916259595244,0.1319867300059087,-0.1496270576041902,0.0483497465490505,-0.0214367163776138,0.0826006748909493,-0.0931024791637312,0.017856051481707,-0.0942621791682045,0.1202151776860118,0.0096070918484285,0.1029488626815893,0.0059012359770945,0.0523833209608321,-0.2520166057453047,0.2012513788379324,0.223581689392337,-0.0885233260228461,-0.025637071849543,0.0192832230136257,0.1287714092000447,0.055914524214285,-0.1694379931688053,0.2614892783812864,0.040781918096113,-0.0492785896053564,0.10743965903903,-0.00020498230771848463,-0.1184706805852761,-0.0674107381330938,0.0054390874464163,-0.0339271172561786,0.0385383758213254,-0.0338026021347154,0.1457862506519705,-0.1476192113585462,0.0854459874413336,0.1726650020892263,-0.1023045419185165,-0.0270961161541732,-0.1267024225196358,-0.1331143827333881,0.1808473910065405,0.0469179122984744,-0.0576243496231085,-0.1354972377102235,-0.0988484883667984,0.0895093272512338,-0.0654137969919896,0.0496144591004447,0.0460239358360768,-0.0444644275950697,-0.1010274971325818,-0.2425920552699331,0.1105611129681474,-0.0781912512764071,-0.1312646133129836,0.0558834418331752,Yucatan,"{""type"":""MultiPoint"",""coordinates"":[]}",0.5798120450455491,0.2863527966868165
000200000000000000b5,0.0337718103836538,-0.1280179021476983,0.0605590235958508,0.081126662888944,-0.0702834436989568,-0.1047595137329861,-0.0514551644203424,0.0925194075531643,0.0014534114264414,-0.095012794335126,0.1016372916080194,-0.0846443536324074,-0.2280475185660207,-0.088495663808455,0.1212557726094153,-0.0077981650635643,-0.121171308417242,0.103571330994318,-0.0007859844397998166,-0.1382735130587076,-0.0902413627899996,0.0380125102413891,0.1821770153708816,-0.0278341411484726,-0.1621085061116729,-0.0064498958874414,0.1037843155981765,0.0724788553241102,-0.0807018697666054,0.0543350537396666,0.0637587020231302,0.0480341571171859,-0.0177667716817048,-0.0245945247286523,0.1066564543169836,-0.0923834043863564,0.0784057433967365,-0.061543448159508,0.0597071062399414,-0.0452161216126278,0.121080636436546,-0.0914874216177524,-0.1618748197616751,0.0559271821667267,-0.0098768142999514,0.0228200576742014,0.0435151854677974,-0.0404255483993386,-0.1606480319056175,-0.2270865749251376,0.06705549924559,0.1161622566254097,0.0052456621928036,0.0696207724438014,0.1024375639406647,0.0456397279429587,-0.1402346330479329,-0.0570900372677092,-0.1282436369716904,-0.3432146780616424,-0.0484254764488192,-0.0258676668459893,0.0844780061655976,-0.0033395448788648,Zacatecas,"{""type"":""MultiPoint"",""coordinates"":[]}",-0.32885140819400327,-0.1683032402494712
000300000000000001b8,0.0036430276284809,-0.0626163421073415,-0.0367317692267473,-0.1155973876829187,-0.215258199565384,-0.0830240601306156,0.1044664085144397,0.0906398681648403,-0.1262212890334247,0.0886742686621267,-0.0013676798087427,0.1519174957552979,-0.1044786049821737,0.0097593395462849,-0.095545749985945,0.121003546575126,-0.0293204329248243,0.0191276086168798,-0.0154106486120789,0.008052195910166,-0.1899004550910706,0.158347147910102,0.2467812994472837,-0.0428298311634065,-0.05821097911774,0.0302747003159372,0.1232704996411026,0.0549094218531417,-0.1406434634942626,0.2357231832151806,0.0905247788937094,-0.0617926343264104,0.1265834503985178,-0.0053934722981845,-0.1090608295275962,-0.05472867213355,0.0735965985497448,-0.0704562177008267,-0.0405193605331662,0.0040385314044046,0.1242964139551035,-0.1110622739180756,0.1425124604278016,0.1916341171737916,-0.0357568011691785,-0.0749547222276258,-0.1412433559466941,-0.1004865085444808,0.2186986326087538,0.028704591281659,-0.0454158217252925,-0.1944776395334354,-0.0512640432564323,0.0742246653080135,-0.0531007325353871,-0.0093961832035678,0.0524732455746984,-0.03813031211511,-0.0998377199184958,-0.1404824705817072,0.0678471342200023,-0.1723133040169514,-0.1270092144845976,0.0360213990206459,Quintana Roo,"{""type"":""MultiPoint"",""coordinates"":[]}",0.6093399774233248,0.25614395867699696
000300000000000001b9,0.0202207002634972,-0.0862139242288413,0.0690153057075515,-0.0753029382137825,-0.1265164169358029,-0.1405238396344731,0.0004805812072720866,0.1669657560715708,-0.139808109415657,-0.0272356849365593,0.0845021218465586,0.1198263158987059,-0.2427904522270557,-0.0071583942319352,0.0433700365020961,0.1330084314523497,-0.0507209308339787,0.1099570436719099,-0.1229545910243954,-0.0522477124826857,-0.1610691327511025,0.1112054130648777,0.1246491938866454,-0.0279252793307562,0.0345643569584747,-0.0355250050050494,0.0088606522168837,0.1150005681945705,-0.0785025562475009,0.100080381134335,0.0860774670095773,0.0800574288063821,0.057792203565095,-0.0105526797745523,-0.0298138223710307,0.0365599590070066,0.0268191370784001,0.0332990429780405,0.0850602145768404,-0.0452089448352691,0.1492250464279418,-0.1617187195016318,-0.0204252466164788,0.1282245122945278,0.0514140662177073,0.0543141447855125,0.006964867115833,0.0368435420148503,0.055060766752671,-0.0435541174692984,0.0478852913647636,0.0198764732757952,0.0236526599796955,0.0361459166207557,-0.0059687536890232,-0.0873248478452932,-0.0379702653697838,-0.087575999273455,-0.1360515248987008,-0.2255357537652694,0.1406416009622962,-0.1117156707939751,0.0302503046774855,0.0307837204971824,Sinaloa,"{""type"":""MultiPoint"",""coordinates"":[]}",0.1590657540819218,0.06033332305304837
