capital,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
Aguascalientes,0.0046314457,0.024950897,-0.016663633,-0.032813802,0.015333346,0.0023877588,0.019602578,-0.008930294,-0.0054153576,-0.0022309492,-0.006266093,0.020379882,-0.0014077058,-0.02726234,-0.0065140445,0.006251878,0.024495382,-0.0014654305,-7.4483454e-05,0.011011936,0.006517671,-0.001499177,0.0050380696,-0.013929838,-0.008738102,-0.013128311,0.008017916,0.00564065,0.005677213,0.01921596,0.009196314,0.015910638,0.016815139,-0.004259553,-0.01707061,-0.00017897226,-0.014826867,0.01233831,0.016887896,-0.029069513,-0.035123836,0.006448617,0.0045588613,0.014324915,-0.013609871,-0.011767068,-0.00050390884,0.003349144,-0.016164374,0.012488941,0.0006701378,-0.00045166817,0.016626038,0.013051656,-0.00083965994,-0.011507599,0.003997395,-0.0016228547,-0.011488381,0.0013275091,-0.030172803,-0.00094359554,0.017946772,-0.009799477,0.0028740074,-0.0043769777,-0.0143682845,-0.007802411,0.008808666,0.017599758,0.0105739385,0.0043042367,0.011907392,0.023946341,-0.036989965,-0.020905487,-0.008694692,-0.0071763815,0.00044242293,0.02703236,-0.017886687,0.010683481,-0.0051007066,0.007902522,0.005856339,0.00669685,0.018593801,0.00956357,0.018040434,0.0016250238,0.005758063,-0.013006124,0.008961133,0.0070402585,0.005077631,0.0010780767,-0.024214758,-0.013060333,-0.011825458,0.002043257,-0.02418345,-0.024241772,-0.010082059,0.010653796,-0.0025562756,0.024794007,0.008840973,0.022727236,0.019438153,-0.0033449596,0.006954955,0.0077840756,0.013419221,-0.0061733434,0.010743169,0.00946548,-0.011269772,-0.01835576,-0.012436151,0.025400307,0.0044702,-0.0012970194,0.0135806585,0.0016581602,-0.012947239,0.02720302,-0.0076515153,-0.011446621,0.024251673,0.015660118,0.009255012,0.006112759,-0.012668936,0.0053249337,0.0025897063,-0.008565707,0.015074889,0.0121495435,0.0070927106,-0.016453221,-0.007025266,-0.00662559,-0.002357738,0.0097464565,-0.0060666874,-0.0008788314,0.003645271,0.019074073,-0.0070623867,-3.3862889e-06,-0.012578908,-0.006680943,-0.017253995,0.013158936,-0.011004673,0.017383056,-0.011723323,0.0070656524,-0.0173866,-0.006304479,0.009086365,0.015666077,-0.006124748,-0.0149362385,-0.011545362,0.0036378652,0.025699627,-0.011117114,0.0097094895,-0.005029855,-0.015100464,-0.021821383,-0.000390755,0.0027369838,0.0170357,0.008440877,-0.002672907,-0.008625194,-0.025853692,-0.01378914,-0.0008420432,0.0126286745,0.007557947,-0.0012108306,-0.023224194,-0.0069978894,0.0016862769,-0.004097203,0.008602701,0.00022389367,0.022711534,-0.005144571,-0.029854264,0.022104295,0.019490732,-0.0050695604,0.001775654,0.023827355,-0.0033574789,0.0010508979,-0.0040577445,-0.020617101,0.007965378,-0.00750025,0.027061744,0.026246792,0.007301553,-0.0014627315,-0.008507738,-0.009047503,0.017731354,-0.02237433,0.00410376,0.0033385307,0.00972807,0.01580271,0.011890384,-0.003074251,0.003449696,-0.014949853,-0.014060041,0.03224158,-0.00736467,-0.013871187,-0.009036014,-0.011099352,-0.0033938922,-0.001012221,0.020465417,-0.002978377,-0.00810224,0.012027828,0.030280985,0.008596656,-0.00013770722,0.0030781068,-0.0059752977,-0.016283931,-0.010503441,0.0071310257,-0.0055599087,-0.006115912,0.0040969644,0.006316591,-0.008087661,0.0026055928,-0.008224694,-0.013256343,-0.003132429,0.021564174,-0.012593631,-0.009809405,-0.015257077,-0.006493885,0.01152217,-0.012892563,0.0076996945,0.0074492283,0.009674629,-0.006229135,0.0011596372,-0.0108357705,0.010415134,-0.027593344,0.006799152,-0.0074907467,-0.005177481,-0.01811255,-0.0019328371,0.008828604,-0.019288277,0.019333469,-0.024174858,0.009123854,0.016920505,-0.020855788,-0.0037622787,-0.008708535,0.0006268881,0.025677206,0.0033394136,-0.0065053385,-0.008710602,0.0021789582,-0.003207609,-0.0018685125,0.0054118894,-0.005457788,0.0071889544,0.012890333,0.0032013154,-0.025660526,0.02033601,-0.0021708794,0.0047781058,0.0013218424,0.026008293,0.0020078383,0.019963596,-0.008787438,0.009439411,0.0125275105,0.008437839,-0.008964401,0.0046391767,-0.020672143,-0.0019403035,-0.003361551,-0.019352121,-0.015487397,-0.0029404238,0.011695527,0.0045019845,0.018806381,0.0070151407,0.017085416,0.033098344,-0.008986168,-0.006972107,-0.02562686,0.006899295,-0.007679534,-0.0070030177,-0.0009437008,-0.011662522,0.0005909563,-0.00681095,0.0036910567,-0.0014413316,-0.005889304,0.0010544565,-0.003997857,0.0019193292,-0.005799068,-0.021661367,0.011764333,-0.0039313445,-0.016364403,0.0016965657,0.012413496,0.0012371745,-0.0102315005,0.010397019,-0.0077307355,-0.008485425,-0.0053392593,0.02001558,-0.007788784,0.016286511,-0.006173685,-0.0072206687,0.012725689,0.0019227713,0.010559991,0.0063547157,-0.020065568,0.007258952,-0.01927501,-0.019214625,-0.004238073,0.010059374,0.012981046,-0.00451963,-0.002533948,-0.0104263,0.017060343,-0.005297883,0.0021545375,0.015402315,0.023333214,0.0055905487,0.0067145787,-0.0080229025,0.023400623,0.008970339,-0.004581146,0.005678272,0.0067033432,-0.008837081,0.00038040522,-0.033048008,-0.00356929,0.010664411,0.006826695,-0.011572411,-0.00897107,-0.012766687,-0.0044294596,-0.030881729,-0.02826493,-0.0010246756,0.008076228,-0.008828308,-0.013366567,-0.009872654,0.0076792957,7.785857e-06,-0.022498451,-0.012938822,0.005482716,0.0030720774,0.0040419977,0.010352878,0.020239208,-0.0061778408,0.016897857,0.015664015,0.0036434012,0.00054755807,0.004534314,-0.012755317,0.014520306,-0.021870408,0.015963692,-0.005800546,0.010052282,-0.023065887,0.0020378903,0.0060496796,0.001544673,-0.0061658304,-0.0055640386,0.021970276,-0.0037172344,0.0047613205,0.011074878,0.011471091,-0.014142713,0.012236138,0.0038923537,-0.011853481,-0.008374212,0.016018864,-0.0020567775,-0.013472648,0.0020082926,-0.0062072156,0.0024503954,-0.0039272476,0.006881126,0.015152192,0.022789456,-0.016632313,0.019381952,-0.009360753,0.007537123,0.0023475182,-0.0042727087,0.0015381463,-0.008265575,0.0064673945,0.009110505,0.01831339,0.0032967094,-0.010226521,0.012086796,-0.008466156,0.021524634,-2.0610169e-06,0.008330077,-0.0024511088,-0.00041013956,0.0051563904,0.007339038,0.0016982732,0.006368992,-0.008083262,-0.018236376,-0.0052830502,0.007005764,0.003938522,0.007543238,0.010510026,0.015025355,0.0054065585,0.008019487,0.012036882,-0.0056789853,-0.021351868,-0.016375676,0.00057807006,0.007413007,-0.019574549,-0.013828823,0.01644649,-0.0051503265,9.807199e-05,0.013827547,0.0037753703,-0.008599313,0.013417937,-0.0153794475,0.019432815,-0.0074553094,0.001507977,-0.005002481,-0.011515248,0.020620856,0.008027838,-0.01497443,-0.0006446587,-0.008349294,0.008283135,0.017652985,0.011234803,0.011694579,-0.016284138,0.017220141,0.0017130794,0.011868671,0.0051562507,-0.016708575
Mexicali,0.01906532,0.012361961,8.253381e-05,-0.024630915,0.0024358805,-0.0023911907,0.00919277,-0.0085242195,0.0024969932,-0.014806843,-0.010874157,-0.0028190874,-0.0038365591,-0.02584249,-0.01058401,-0.009706128,0.005532925,-0.014668836,-0.0033609094,7.3947012e-06,0.019151043,0.0030082576,0.012878748,-0.010176771,0.00015615579,-0.010537298,0.006096511,0.017433375,-0.017595297,-0.010553,0.0041374583,-0.017268639,0.0085058985,0.00388403,-0.0005195141,-0.012713927,0.023222998,-0.012616202,-0.0124638975,-0.022758204,-0.021687696,0.0030951314,-0.005672605,-0.019705072,0.007421921,0.014063927,-0.00057962537,0.011393642,0.0049786177,0.024844486,0.0045883283,-0.010785147,-0.00366956,0.027229894,-0.028437754,0.03040282,0.00014510006,-0.0029227566,-0.006580825,0.003140021,-0.005952354,-0.015528143,-0.012112402,-0.003052231,-0.0009720335,-0.013173686,-0.027591841,0.04156269,0.008227194,0.00012749666,0.0035567055,0.0006485954,-0.0011879029,-0.000119325705,0.012762491,-0.013362151,0.008711431,0.0055562314,0.016686097,0.0067002606,0.01047773,0.0048567466,-0.0085591385,0.00615354,0.015739884,0.008082442,0.0015464406,-0.021890402,0.014766823,-0.01656408,0.0106004365,-0.005296994,-0.0082263695,0.004415117,0.00067435624,0.00033754902,-0.010240858,-0.00087092817,-0.011955049,0.0102343885,-0.010103906,-0.02873548,0.012891086,-0.0016770102,-0.0013117008,0.00081455335,0.013611188,0.02485126,0.03180913,0.0012320196,0.006027759,0.021708068,-0.0014298595,0.00524631,-0.011257416,-0.0010905107,-0.020408047,-0.013635438,-0.012154002,0.019402511,0.0047795386,0.009273426,0.012258196,-0.006754555,0.008788614,0.013221966,0.031675477,0.005732524,0.0078222,0.0018382962,0.0022658482,0.007286436,0.005415367,0.002926887,-0.016629599,0.015409178,0.019986546,0.022442564,0.015212115,-0.01770435,-0.0002734221,-0.0059381276,0.01274606,-0.0032082887,0.0051622484,0.005812278,-0.028126553,0.019861002,-0.019796247,-0.0035900325,-0.0015891432,-0.004674808,-0.0040686317,-0.0046982802,-0.0069846557,0.0052701505,0.0147978775,-0.011625661,0.003973306,-0.014079839,-0.008852083,-0.0005826561,-0.0055301506,0.007862828,-0.002825453,0.0049668923,0.013219466,-0.007340136,0.015303699,-0.02026826,-0.027034104,-0.020255161,-0.010298875,-0.018870417,0.014807116,-0.015394887,0.012809912,-0.017230248,-0.0055209976,-0.011916802,0.007613137,0.009060216,0.006886497,0.0015540067,0.002425924,-0.013135958,-0.0016649598,0.004458811,-0.021143954,0.015064251,-0.0034598056,-0.004741288,-0.0070775133,0.007517019,0.002201531,-0.0062065725,0.01566738,-0.0014795489,0.024812378,-0.02462963,0.022814833,-0.0028886795,-0.004568126,-0.02123461,-0.0024210587,0.012176387,0.019514874,-0.0029541515,0.011952305,-0.010308815,0.016375475,-0.013564583,0.008669827,-0.016889915,-0.005395787,0.0022619567,0.017161012,0.004212683,0.004267881,-0.009350732,-0.021220388,0.007058086,-0.014320856,-0.011166181,-0.005789714,-0.002698413,0.00791563,0.011887979,-0.00062841387,0.0151397735,-0.021713555,-0.0072458778,0.022343408,-5.0459057e-06,0.015805328,0.020380402,0.005105557,-0.021755945,0.013402259,0.0071505196,-0.02479833,-0.03992483,0.009213596,0.009459823,0.011700673,0.017323386,0.00666121,0.0051730983,-0.0033995528,0.0017902153,0.010521397,0.017251668,-0.0064857476,-0.007207295,-0.00014743954,-0.020139102,0.0044812597,0.0064165676,-0.006062271,0.0036963467,-0.004055865,-0.002754612,-0.016118646,0.005100701,-0.015338425,-0.011112205,0.0060748355,-0.010925961,0.005301888,0.013647934,0.0019579018,0.015560944,0.00855637,-0.005466923,0.006898474,0.0112648215,-0.017786056,-0.008795511,-0.008236373,0.010936051,-0.012805348,0.007106984,-0.015877154,-0.0075443094,-0.013828865,-0.008154366,-0.012447808,0.016528584,0.010710789,-0.01604595,0.024568506,-0.01343401,-0.0063437405,-0.004495591,0.009007953,-0.0099546695,-0.0015419554,-0.0047555696,0.026493218,-0.0039401595,-0.025143145,0.0009869076,0.004779689,0.0049976204,-0.0055715875,-0.004391118,0.0071158665,0.0038094372,-0.010280419,0.009762376,0.0045680776,0.0024140012,-0.013670353,0.020467144,0.0071525252,0.0031054872,-0.006676606,0.003868963,0.002733158,0.00040691067,-0.010499489,-0.0070592803,-0.0015423354,0.015523078,0.0071515637,0.008629866,0.0045536663,0.016514912,-0.023825465,-0.014469541,0.0071328394,0.0009629419,-0.006411502,-0.0048455177,0.018965915,-0.0005016718,-5.672872e-05,-0.020825252,0.033347502,0.0018332871,-0.0025513787,0.00019844808,0.0006962968,-0.012970971,-0.005536001,0.009019585,0.014146233,0.02077065,0.00414781,0.00032027345,-0.0058108084,0.012451844,0.0016943906,0.0079951715,-0.0058626775,-0.0029525259,0.025297886,-0.007501594,0.00904999,-0.008187226,0.0045413077,-0.028478019,-0.0041410504,-0.033971004,-0.0058217305,-0.016433954,-0.0052419864,-0.028005444,0.0087074125,0.008999303,0.0028340984,-0.013861725,-0.0034973943,0.0027783522,0.0015161652,-0.0024857614,-0.0130026685,-0.0027662832,-0.01704231,0.004984474,-0.017941028,-0.0075226277,-0.020126436,-0.002179293,-0.02225412,-0.006562559,0.0250259,-0.0094823195,-0.019889437,-0.031181077,-0.005371509,-0.010067445,-0.017260492,-0.006766375,-0.006934192,0.025682425,0.024173643,-0.00897517,-1.212582e-05,-0.005637569,-0.00090762135,-0.0026366655,0.0054717194,-0.00074616633,-0.02050106,-2.7503818e-05,0.02746047,-0.0032206117,-0.0014289599,0.00041324482,0.0020295049,0.001357099,-0.0002934318,-0.0053795017,0.006666732,-0.007636545,0.004248065,-0.0007273331,-0.016307615,-0.019581849,0.0012432737,0.008687801,0.009811965,-0.008744825,0.014216506,-0.0019043256,0.017355314,-0.01040991,0.021519182,-0.0042232615,0.0063026473,-0.0044899145,-0.008378711,0.005917064,0.020596666,0.012053952,0.020669915,0.001256492,-0.011328317,0.011911118,0.015402319,0.010166636,-0.019645074,0.007831169,0.0056582037,-0.01351464,0.008168441,-0.02346878,-0.010732328,0.0071597705,0.018793587,0.02358328,0.015103022,-0.0076552466,-0.0027881772,0.0042053675,0.01205165,-0.0027275383,0.008640289,0.009978998,-0.016048677,0.01635245,-0.017960738,0.009137748,-0.010562424,0.0105035,0.007975583,-0.011476936,-0.002095994,0.008157112,-0.009092366,-0.0036097243,-0.003058252,0.0066398475,-0.023789786,0.00415652,0.027176838,0.008158809,0.015162072,0.0015704744,0.009428989,0.0018655164,0.007679943,-0.016397126,0.018550752,-0.021077907,0.015689876,0.0135271605,-0.006511803,0.0038877595,-0.009789928,-0.04008708,0.040478617,-0.0058435583,-0.00081241596,-0.0016772267,0.0015308345,0.0065656845,-0.015126852,0.004315502,0.010080019,0.010412093,-0.010300396,0.025315601,5.4055825e-05,0.0059647383,-0.0073106894,-0.006426732,0.026409173,-0.01952229,-0.015648872,0.00553068
La Paz,-0.011422206,-0.010340804,0.0033297837,-0.028519038,0.008998351,-0.00044634845,0.029392697,0.02769744,0.021135796,-0.009413567,0.009653607,0.036658507,-0.017176034,-0.024132755,-0.0033204462,0.015814193,-0.010341201,0.01951051,0.009826113,0.00737804,0.021469519,-0.010693599,-0.000808252,-0.020798137,0.008474233,0.011811305,-0.0034408886,0.007811554,-0.02152526,0.0039607827,0.012319449,0.008077845,0.043580893,0.009904099,0.013874109,0.00782091,0.0028865235,0.0019100066,-0.008919513,-0.022140313,-0.0044197515,0.025354225,-0.006293509,0.002032701,-0.019239735,-0.010116216,-0.0016927198,0.022244006,-0.0119993165,-0.032150865,0.014393136,-0.011320662,-0.018910807,0.013989237,-0.009166066,-0.00019514002,0.014287055,-0.018325942,-0.0062193153,-0.014979599,-0.005657863,-0.02265111,0.021021586,-0.0071751224,0.01888492,-0.0071000755,-0.015393612,0.014232456,0.020761235,0.016498301,-0.022761062,0.01400722,0.011837922,-0.00023052935,-0.023158614,-0.01206418,0.0026196968,-0.0077552116,-0.0214045,0.02072767,0.025712043,-0.007010959,-0.0015922971,-0.0068507493,-0.015921101,0.0045254044,0.02810485,-0.023259785,0.021557936,-0.0080188885,0.0001837071,0.0014786809,0.013374134,-0.009372242,0.0038358076,-0.0028147856,-0.0094573265,-0.038588215,-0.01484287,-0.0001550354,-0.0016287044,-0.017906437,0.0024363752,0.012306496,-0.004929712,-0.0012886953,0.011913568,0.031127913,0.03063186,-0.016362734,0.00039665774,0.009245584,-0.001864789,0.008192793,0.011511716,-0.011504044,-0.019517392,-0.019789997,-0.012783139,-0.006817268,-0.023366407,0.011712462,-0.00029554358,-0.0030257907,-0.0074339006,0.009307453,0.015877072,0.003479491,0.027272236,0.021113563,-0.025056386,-0.002535399,0.0055695735,0.0059213927,0.024498032,0.023507815,0.0149162365,0.02739081,-0.0019386336,-0.011439031,-0.014086829,0.0009478368,0.030266581,0.015130716,-0.012887122,0.0011488441,0.008975212,0.0196558,-0.017951429,-0.004409902,0.003147163,0.0071268817,0.00017617457,-0.0049488293,-0.010123915,-0.012069848,0.025549114,-0.0030130101,0.0018583089,-0.051722873,0.0036543682,-0.0057775313,-0.0029536132,0.008744554,-0.010492961,-0.0021356717,0.0119412225,0.011816681,-0.009449586,0.007963291,-0.025823392,-0.028800266,-0.008820975,-0.00025316142,0.029123165,0.024345139,-0.0047401106,0.003128796,-0.015740512,-0.018029923,-0.0030772174,0.014038472,0.012366938,-0.0049371715,-0.027330425,0.016591202,-0.00352934,0.012321615,-0.0063783135,0.009245981,0.0076254774,0.010655852,-0.010979313,0.01146074,0.008870883,-0.0014909809,-0.027084006,0.018330611,0.011620841,-0.010966668,0.024834896,-0.009019451,0.016339587,0.0022378191,0.0007902533,0.046007127,0.007354796,-0.006313539,0.004773409,0.0173344,0.01869201,0.000784155,0.010602666,-0.0024758282,0.0070979595,-0.0065628905,0.0305602,-0.018576175,0.007205683,0.004035212,-0.024825962,0.012380712,-0.020301748,-0.006298119,-0.0070821,0.0014395019,0.015933238,0.0073487163,-0.006879842,0.010171488,0.0114941,0.0043132845,0.033060703,-0.005044721,-0.0055020005,0.0003228141,-0.012425002,-0.024055064,0.003180584,-0.016919259,-0.0026674718,0.006170216,-0.0027422272,0.010908722,-0.02157898,0.009387942,-0.009612439,0.037703946,-0.014146013,0.0021368852,-0.024899894,0.021423997,-0.03642118,-0.027704004,0.013757704,-0.0010117765,-0.012646204,0.008970344,0.016337346,-0.009211728,0.013216753,-0.0014893394,-0.010644186,-0.021719407,0.0027302522,-0.038844198,0.005334539,0.004622098,0.016140988,0.014084965,-0.017392525,0.004869538,-0.012813536,-0.007913614,0.03910834,0.009220977,-0.029178953,-0.0136051625,-0.023290291,0.022257777,-5.2478164e-05,-0.0036079078,-0.0075029526,0.002112111,0.018218163,0.0017077494,0.0033976808,0.032647476,-0.031071365,0.00502342,-0.007046423,-0.032039292,0.0109049445,0.0052972883,-0.017668642,-0.014306637,0.0062569557,-0.012283415,0.0054342514,-0.014179951,-0.010948459,0.012462586,0.010366525,-0.00026234798,0.0037642745,-0.025294084,0.004914889,-0.0011018701,-0.0035351552,0.0008925623,-0.0119346315,-0.00027198903,0.00574013,0.010684334,0.010953131,-0.00071066525,0.0022419775,-0.003412129,-0.00071784575,-0.034935057,0.020908594,-0.012503511,-0.02062697,-0.011263445,-0.00070054457,0.034096006,-0.020666445,0.011837564,0.01678015,-0.023741096,0.0030981153,0.019441504,0.0018244684,0.017215833,0.0028410722,0.024870057,0.006876612,0.014634812,0.01477614,-0.008398915,-0.015391711,0.013121047,0.021040969,-0.03306231,-0.033092275,0.008179968,0.012879666,0.017059945,0.019710151,-0.006889889,-0.029775035,0.00248852,0.005841148,0.021288387,-0.00022842363,-0.029518861,0.007972926,-0.02455884,-0.014634003,-0.013331998,0.002404755,-0.036772963,-0.00033666939,-0.01340086,-0.015926048,0.0037344769,-0.009659881,-0.0024399161,0.03869935,0.023572091,-0.0071338024,-0.018084666,-0.018589515,-0.0077313483,-0.03320583,-0.0038942657,-0.008607436,-0.011424029,-0.0020644292,0.009978278,-0.024636865,-0.009214215,-0.019998454,-0.0067717265,0.017703727,-0.010285569,-0.00027686637,-0.0106392,-0.020888701,-0.019927315,0.0031063175,-0.01799274,0.010346819,-0.019206662,0.0031678183,0.01184437,-0.00713005,0.022306805,0.0059700403,0.013784744,0.0055377823,-0.008333359,-0.00017724745,0.008097626,-0.006839676,0.002028484,0.027564418,-0.015327113,0.028201088,0.011234529,-0.00046962127,0.004579723,0.018435692,0.00066441484,0.009823029,-0.03524163,-0.022334868,0.0075755958,0.009302805,0.0043581165,-0.02739799,-0.0061819367,-0.011573372,-0.018244753,0.012612639,-0.0014485233,0.027097652,-0.0034982776,-0.0023442311,0.016391607,0.0057678446,-0.0130645055,-0.0018457714,0.01602842,-0.006069761,-0.0032187272,-0.0047489963,-0.006071884,-0.00526944,-0.0032727197,0.012363035,-0.0007245578,0.009479729,-0.009840788,-0.025576705,0.012288473,0.0069701234,-0.011367209,0.008552759,-0.0014949962,-0.01959042,-0.020719558,0.020634757,-0.0023643859,-0.02951419,0.021317275,0.0038196282,0.027395468,0.018161636,-0.01485629,-0.030300837,0.005793648,-0.008799573,-0.00015070662,0.013117183,-0.0005200673,-0.0032139868,-0.012698222,0.0051123444,0.0012583472,0.0215194,-0.017818766,0.0024474617,0.0068895975,0.0013030283,0.021167414,-0.0122229615,-0.014389891,-0.027999276,0.011504605,0.007484599,5.6281686e-05,0.0017562322,-0.028851252,0.0018106028,-0.027063712,0.025245674,0.0020900955,0.020028815,0.0019367039,-0.0009719441,-0.020474866,-0.0056421785,-0.0045338087,0.007377171,-0.022397716,0.00092000235,0.017063882,-0.007427167,-0.0267947,0.006507405,0.01104385,0.034762964,-0.012845671,0.019807756,0.001987977,-0.0027319305,0.00012856163,0.0045462176,-0.008421622,-0.0013248939,-0.0057579977
