PC1,PC2,city
-0.9207630623149357,-0.04253299849579983,cdmx
0.39806077745358975,-0.7264211459465146,guadalajara
1.3837145358986098,2.022959836258101,merida
-2.3743075977450028,0.1675893886127054,monterrey
1.513295346707738,-1.421595080428493,oaxaca
