capital,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Aguascalientes,0.6328723879002346,2.4799314909095322,1.1760231437056294,-1.083140949965205,2.047260992693219,-3.1763558036794475,-0.9352178075854278,1.1338642407642188,0.5695795080230901,0.5594835528355897,-3.6392558947184765,2.3863010665460056,-5.070365756980599,0.9448834402535591,2.759822823626167,-4.4254028389324125,-0.829028737688217,-5.2362086604076445,1.974468377938209,1.9364342880892091,0.9798677743890224,-5.02659236768444,-1.7560590678083656,-0.26342313053556676,-2.57720309587231,0.9652273406468816,1.9160619585276666,-4.208490114939588,-4.684118720429608,-0.4712204742938891,-0.32106420700162874,-2.5983319023504468,-0.8382303261782456,1.1414312284442105,0.5682112679532867,-6.6850480542488855,-0.2860992164765208,2.3273055554277264,0.34034062675902965,-2.167269356537314,3.2718375639668142,4.875357083689062,-2.9286897559323757,1.6096256240306481,3.2566764702769175,0.9117360404982252,-1.9083580586329545,-1.8493767053422885,1.9339601333894605,0.5431710870571398,2.507223686791244,-1.4502947722735193,2.5094771502927036,3.7324812877553906,-2.596033912550727,4.631315629228653,-3.042140364735819,-2.7398274532978553,1.516102226813213,2.307563320918322,-4.956129754576821,-2.458002515793185,2.163968388575129,0.07067979701602142,-1.3859612324847603,3.7323729084126547,-3.2460323601704935,-5.440207468564975,-2.3022902976595248,0.9715091198115764,1.9789677044272231,2.3480497414002417,-1.5733733775077048,6.224922035081872,2.2377584819075826,3.396762379153341,-1.7733930026700253,3.0366299390274545,-1.0674036141148309,-6.566841895889107,-3.700589096460435,1.2852689162216693,0.25990122818991296,4.283309328514489,-0.14907765762097894,0.6196615699132385,0.11567398861982342,-0.6059419184970549,-3.0261294432935437,2.7030511643870545,1.0712518051597757,3.385443613548521,1.9752374842980456,-0.4791911328686843,-3.0977572323544056,5.305025108735391,0.9594989833806085,-3.891507882713535,-0.2144519361103363,-0.21031635012156197,0.469176691967801,3.973196623641227,-2.0392127178662203,-2.7496003289844886,-1.602015312439873,-2.4869394433479726,-1.884241852394732,-5.679801243292756,1.7856718807481773,-1.7326880513702254,-0.545868065730226,-0.20869393687180704,1.642919795289806,-0.692799464026315,3.995426800874916,-0.2518166190166959,-3.8534150843287485,3.5038734512640834,-3.6046382720606576,-2.3504983470998004,6.706730213010426,-4.458718438686604,0.5868224200697586,0.46393450033133443,1.0655940092949203,3.3148520803552444,6.232156104751643,-3.72028379380585,3.701189794761798,0.24486943019321494,1.719702816916667,3.8660110409316903,1.029634920959224,-2.664024838960615,6.830640317005416,-0.5416235645829622,2.6913382863813307,0.13788785703462683,6.822479747776027,0.7471975813612322,-6.780953141146233,-3.1345637176181085,-0.06057935015155236,-2.931114544690635,-2.6165108700526725,0.7247376950213833,3.161213882603667,1.858649948804344,-3.495897959451666,-0.841882338493137,-3.345409833480876,-6.303503288664635,-0.0035008612063286426,0.9996810841087762,-4.409786042832598,-1.3960207448462034,4.2291405044478845,0.1335916588838735,5.631231612442879,2.9039670739553687,-0.46218824600905284,1.843424936682879,-1.0206989507194903,-1.603637917477705,-0.5759850562312052,0.22389545890835724,-0.6130953793250477,-2.5315982060204627,-0.8914195584015426,0.147593457546627,-1.7084490600058282,3.5101739601213695,0.3381321810191383,1.1898444844423741,-3.0161755588448997,-1.2917831026322861,-5.767871823805447,0.5214474084695959,2.313087454078353,-4.506165197227809,-2.4734619120092747,-3.6873343961492564,1.373960257092369,1.2246404878737955,2.418990630252057,1.7845742474500437,-0.7130804238741635,0.9061276360240431,6.820141697534132,1.2872178642206649,-1.0980492121706749,-3.5097245771171286,1.4199051548815373,-1.6246577679735492,-0.1374143821969891,0.7720872496177191,3.358333247525331,-0.9281524430940763,-2.9570321789189236,-0.7607177368069347,-1.3224517674367484,2.7155393177887297,3.2194761940292445,4.792732956684505,-5.05645770302214,-0.057271254989769066,-1.6708834163832444,4.598593167084798,5.617507254610205,1.0706270087602703,-0.036171865613423206,4.265053257197592,3.9745853435291574,0.08904994199344649,0.08042064231454255,-1.4197764101882553,-4.772887780187115,2.6414952576661577,-2.3756332834300338,1.0654013377643379,-5.3441690790488146,-3.655901122208901,-2.1199180190877733,3.2148131885710667,0.14096801893948924,0.4916985921827697,0.7433597997536643,-2.026383563313673,-0.6107440585734872,1.438146356369541,1.6487763767724624,0.19227664242388498,4.0518092212166685,-0.9271870159844405,-1.3282134209559788,-0.7188991939312938,4.818188825958267,-0.17035917967656583,0.7721098202013601,-2.8588194670283564,1.5870994471120847,0.749577581201316,-5.283139291005217,-2.210148682968098,0.6509621076940643,2.8567931515713476,1.0348804887160938,0.5632464273246957,1.1480387529441478,-1.8535375909206702,-0.6305505705882957,0.5677008716150059,-1.8625724505178016,-3.0063914099324927,0.7993664585322402,1.8454635860941546
Mexicali,-0.9211084625268259,1.7049842598472313,-3.3475006088553085,-1.8024979972015587,2.971238901726542,2.139546947971507,-0.18939543467468772,-2.613246735880801,-0.829957757217264,-5.381751605144789,-1.2804858876342469,0.626218177396774,-6.586695707409478,-5.897528947748716,0.8114794229558652,-2.257846068129492,0.1402824751614938,-2.063829217412239,0.9960502837763762,1.129481021481944,-2.58634313590024,1.3728611356296065,2.296765562658874,-6.27622844627044,-1.2585034152821168,4.530582394099367,-0.6578120848378529,5.6053793155941545,-1.1210283379833799,-0.07259120452171275,0.30377467892757165,-0.13080155348899783,-1.4235494549648202,1.2762906125463829,-4.059727929020641,2.887131202691838,-1.2486824667783605,-2.830530616542531,-0.10096071371703366,3.2020165945286814,-2.0107703736576257,-2.0309156549850407,-5.173766862182141,0.8800359361503979,1.0963253537986104,5.684225960405633,2.7106557621072382,-3.205260874371464,-1.7773050217211241,1.8408214265413494,2.7926549661800513,-1.2031429542554775,1.9593730910559166,-1.7218696016241877,-1.1304527365191328,2.629258501123758,-4.754020442214996,4.347268690839245,-1.893872075112423,1.3499353262671563,-1.716520307455362,-1.643771821198234,-2.330092532449119,2.7925482613156003,2.079760616131848,2.953303484827,4.308207519619744,2.9652194195900368,5.356836792502868,-0.41163590652291226,1.5030928942093817,-1.3821025163893643,2.3503187980108766,1.4894861391881618,-2.6488995428909874,-0.0007376484043896125,-0.8266469024258947,2.580257488406488,-4.416749400993102,-0.23371751153588152,2.7222283217570986,3.7740932647580134,1.678181813505554,0.3617350685834876,1.5049208681931616,-0.4731546715670502,5.4701849360691455,-0.6914925553739839,-2.740361588244456,-3.3642892838609937,3.5451441128979755,0.9899984700412882,-2.982893743145146,-4.548418200856527,-2.807761920122828,-3.174348981439013,0.7571487952593494,-0.3131282772381909,-2.395397919315439,-0.3094849381097188,1.8127589481077009,-0.9968204368376172,2.17360404531538,-1.5631412602890824,1.8194067923355393,-0.44678204338785765,1.4520949081740175,-5.088137572237477,0.5556793616073794,1.182638853516652,3.2654921914049266,-0.11064319237922993,-0.9037583830823724,-3.127528871060978,3.219599487669921,1.6351150112519994,-1.7564415954901156,1.4937296739679637,-2.749232418284495,-1.545750787252618,-0.011283172143730202,-1.1113182709356015,-0.30183437899091853,1.459720071289039,0.3170614221543073,-4.379995248732991,-0.29113210733935857,-2.4340992369379295,1.5866053333853674,2.5861044875653043,-0.1517993750329617,-2.2507049694541426,1.8757974539827313,-2.397667400346521,1.241484861657006,-3.2536243035160446,2.7638021278440714,3.6584515961053716,-0.35703488088314816,0.555596537888494,1.7748036447437665,-1.21692933970705,2.8887240908298457,1.6647592511354552,-0.03157833364354534,3.2339541142828616,0.49087346987886715,1.6748824947534007,-1.732401043664229,-3.5265803137428793,-3.5494564031898266,-2.3845648325368485,1.3139253825312365,-4.2039785660675,2.3054451173724497,-1.5079329334146119,-2.7710524666638676,-0.8827526614660797,-0.88549658860977,1.3989098288128077,-0.2184380733053497,3.128800828831458,0.7717561159524734,1.1082348388784709,0.7156797909486702,-2.8060883447149085,1.98574840029212,1.0801580462735694,-1.958623412883815,0.4179284673306656,0.41532956445428093,2.552241682191683,-3.6983804305767545,4.766795847912443,-3.348580083622779,-1.2290960938215323,0.14233081161986091,0.4984515070014136,0.6491511725622415,1.4951847274945096,3.079187343513583,0.4417225648309689,-0.8079305112849604,-2.58452129973622,-2.4225900863484466,-0.6187570285166353,-4.685441989185188,5.445068214928428,-1.4995592497741541,-1.4091714151318457,0.2039366217997361,0.5916538832400081,0.2720727245711128,2.2890454124691058,2.192171764260026,1.8270621754084204,-1.7612770112991196,1.4634269161337548,-0.2831215617232372,-4.21501110399808,0.4883930845873784,-5.028359988208368,0.15892587540700676,2.104932406968805,1.0577377825923284,-1.072674563619634,-0.15965998721597557,3.576968991170923,1.7080880280243143,-1.2000849607601345,1.1218505479222067,-1.584181388094986,-0.9006703610414436,0.7770974374881421,1.7850509337084586,-4.320556316304166,1.9767642352120864,-0.5884881787596303,0.011889514492941969,-0.8266224632084953,1.7465964740221567,2.6720379256217583,-5.132644574946221,0.05646676086874275,-1.6813280078958792,-3.1793604680092047,1.9729228345299075,-0.8151596186869747,0.6414939388600511,-1.0768251281954864,0.22576139215484825,0.23216980283786687,-0.5299736607285923,0.21081616574378298,-0.21744642650426693,-2.31764748842372,0.7702129518659473,4.380346227091104,3.8394641810934234,2.545143775538014,-6.261059255734768,2.7425491924379735,2.126238261843647,-0.758453415908568,-1.6594945427239636,-1.5973206106145919,-0.9223233209316736,6.169978274716572,0.5034876060054604,3.3317547093646516,-1.0195070296586208,-2.010387065164051,-0.672979026867395,-4.803248530854553,-1.3041974939723102,2.6745212950759374
La Paz,4.204711383384685,3.9399151731278743,-0.7231655644095432,-2.3364502767400657,-0.5224195678563941,-0.0689545465696279,1.9465790375439476,1.0331817933667204,-0.06317228538493672,-3.1385264073554744,3.1937367557715897,-0.288176781489647,-3.604030836916119,-2.7227669007328292,-2.008150512328162,-3.5272808204091364,1.1433752434711058,0.23976784152825567,3.2482624243422396,1.8168141809959595,-0.6897121817646084,0.674386483544926,5.467858243343761,-1.298520677704614,1.1707003312406357,0.1360300968646555,3.925064271215293,1.3405980802574153,-0.4286604770139577,-3.5333542214663662,-1.3118941465021567,1.92621578425408,0.8456717823855319,-0.6641956484270015,5.62551790147317,3.433985099296271,0.2599182049310878,-3.1584029372724087,0.27789988527053106,1.7006472509336683,1.1096761408887992,0.7165359735516013,-0.6181783866720195,2.245192646660019,2.204866578351307,8.108685028242114,-3.6934015718151367,0.9891370464805517,-1.8002435883148462,2.1501856123424328,-0.12356485347277568,-1.2074023770597684,1.2159485090339104,-1.5386925308999095,1.5569710350366823,2.438966303462854,-3.257596502360852,1.3997122385799685,2.2976991129190107,2.52392210574791,5.371261892267408,0.5331011101619606,-0.5384502979299449,-2.230235700503043,-1.095494454943556,-3.110440926965093,2.4188616041075006,1.727645982047142,0.07500942464400062,0.4856877084734902,4.4267356646052916,-1.0266571431454552,2.639226162926878,-3.1641370461594738,-2.9907604035841904,-3.5381588469911565,-4.318536900241465,1.718153739325773,-0.42246297178264786,1.2353558420711175,-0.5607676974724614,1.5508935477687962,4.215429613620667,3.823247593977682,2.7281848465355845,-0.08915887308213419,5.159332126698357,-3.5501985929481195,-2.898840313655869,-4.333631088563109,-0.37133584985787127,-1.05079432498946,-2.061608792991298,-3.4574971447011915,-2.77665999764047,-0.8196740483582957,-2.2195355671354484,-0.3805454803838328,-3.34394231229948,-0.6933496358913692,4.287513833251888,2.8071137945471065,1.73890807577631,-4.821072611080596,-2.357411055386046,1.3175280881074372,3.3197669103135525,-2.5490064897746016,1.4593270211157408,-1.7785222820558084,-0.9875964055578716,-1.3885391426122409,-4.342876030196481,-5.536392524803072,3.8179882000023113,-0.004051067769105909,0.3317875347211242,-1.2838307568902854,-2.5834728088387715,-2.3852345483261685,1.4232482998374063,1.8481444487572554,-2.908529307231145,1.031602206657683,1.6263015886142758,-2.8636687931667506,2.214724194674041,-2.4370038051026155,1.7062078479224012,2.248731696837904,7.613813691572198,2.012989986989327,0.908627746561153,0.15346456298041738,-1.8155880088539402,-2.2047559491557345,4.602441792635496,1.9298818305432741,-0.3657572837505835,2.4410145194055026,2.725555584141606,-3.2713989454107164,3.9227843402295894,0.0884390623776387,-1.4578173154962215,0.20236608283614133,4.640691357051326,-2.830784191678269,3.1403597962533603,-0.1341168321750963,0.30846110692738204,2.4298677871131638,-1.9189301992404206,-3.389595045475062,1.2317598465313122,-0.709447492431287,-1.929202742690197,-0.5423239245354414,1.340073749138524,-4.600373370933865,0.613244138115635,2.3414114810496223,0.2068306704361691,-1.0039707407102219,-0.49533431791794,-0.5319742097258905,2.6841219134507854,-0.8170017342218544,2.201560477055291,-3.4984235935892745,-0.21777427917232578,3.0194490671249925,1.6665926825498092,5.59091868302593,-1.3770315293541304,0.9453410980501952,6.206236271321307,-2.6507820126878023,2.083129333593562,-0.7266840464977018,6.2800873362923495,2.7541924865817133,-0.2582192392885756,-3.139554404845761,-0.7263474856366471,1.9357205173941527,-2.8427563910154534,2.758554299181219,-3.4157599822754334,3.6805380362070483,1.3422332772499164,2.220500521397005,1.7579185030598146,1.278195081206528,2.6028543579909136,-0.7987019509143607,-1.2338912449039365,6.2431211487672575,1.2157746865432708,-2.5762685880451217,-0.19258416494765007,-4.098559190827795,-0.5714573145104827,4.205937758117733,-3.8821154802069806,0.7585649706049377,1.6888908294516392,0.8640001124093108,1.1236108841612156,-5.784679837326406,0.3867442287831302,-0.8996054025020813,-5.667266123690241,0.5029889345165394,6.2766748861016435,-3.5798631429309307,2.5436244436476194,-3.014124029624268,2.3211432165224286,0.6396847857386414,0.06415808865839434,2.640958726421212,-0.26178800511540967,-0.8310847232260555,-1.5275466102930357,-2.4796016718000518,-2.5566190027227815,0.7854494491688351,0.9483316111414204,0.06921296971602595,-3.267365919026607,-1.2594190744838778,0.6760052054309683,1.337542493845001,-3.4121878877836593,-0.39771710863671644,4.034564278938354,0.6544170485659984,-1.7935128427911367,2.297241945496215,2.2741169893369877,0.23659476442719488,-3.0117854605665895,0.5489708165852363,-1.122285182573382,-5.554168836001592,-2.0726512884363615,4.804032983495617,1.1500383866503499,5.407488317589251,-5.920339999071189,-0.6427514265118058,-2.8576415931234314,-2.4970986452010586,0.9077766205050146,1.5779923316369509
San Francisco de Campeche,1.5543810501003246,0.9993821154108171,-0.02508391434750512,3.052580638343257,-5.604938026564272,-0.46984700682315506,0.7116789577876367,2.4350803358615636,4.413366096453073,0.2497303552269855,3.1898417784996673,-0.9307865051375125,2.5829472804087006,3.2716375275301566,-3.750429126890003,0.26139333826760514,-1.6022164821283775,-0.6902108557840286,2.2598003511643956,-0.9939486148715635,-1.3847970187483836,0.011348690753587465,2.849352102143711,-0.7661292026900083,2.1644041744022857,-1.116784252594368,0.6716687226601428,-1.2492074688039927,2.964792916092149,0.28744396438526987,-0.2608490718045044,-0.09304638400443355,0.23923108074906213,-6.394526086550279,6.403535433285426,0.08724484595152282,1.5345088752072418,0.8536521354311966,-0.3091776177633512,1.7154578110956151,3.8245465385822817,-2.1962362775056463,1.0074038951516608,-2.066306024971627,1.0725913763245847,0.0891496968081707,-2.9860040226500235,1.5483228741766775,5.7042917158613395,2.7392301610371037,1.6854011695756033,4.023824213078213,-4.422116740033997,0.176814274293351,0.7297366930794237,-2.9896744433445948,2.7926971084297167,-1.084089741782158,-0.6611490026817741,-0.5581644541599996,4.673577535912266,-0.17409140906083612,1.1991894533900354,-0.9659940398272427,-1.0717730075233227,-2.6348849131692567,-3.0612602353815257,1.06670576800018,-5.518625291802744,2.6877212206118433,0.13878700198945304,5.387826175317242,-2.9805283674054723,-2.3996395088765574,1.7956925610018721,-2.604625776248635,-0.8809073356501816,4.016249904284553,5.668943932179533,0.9859212540785496,0.10236586430507177,-0.7169908107880467,-2.338805594543291,-3.463325662692044,0.4826822906059854,-2.097730865861183,-0.17630488042483183,3.0391771375773837,-1.3458442177747099,-5.50933813390962,-0.6719282520262264,-3.9325295949426042,1.6887816965192062,1.0877863588213597,-0.9401265223098045,2.7911347437592946,-0.5073086861201154,-0.2728481217291395,1.4122081353685207,-1.4659667618038392,-0.9824771141464019,-3.2103442302855543,-4.378863163906835,-0.49433564391571494,-3.4975440282289454,1.808840993209964,3.525806377016544,2.123745722958806,-3.864478659262776,-0.9003485165860734,-0.7909854275225968,-1.5733597322201232,1.239057646552211,-2.9771017191967224,1.1624400486816828,2.7455584717263686,2.93689970851071,-2.076026897127005,1.499367627221277,4.1767837113238935,2.471457308417868,0.9634948109871412,1.8477363606422954,-0.6874208010234524,-2.4041098948517465,-1.0428878016895005,-0.3531508499823559,2.8065125773639203,-0.7248259992596859,-3.8754886346649418,1.9882027518035386,0.8670043117610915,-0.48960064405076587,-0.07039104629768789,1.5948452877786798,1.26606583712935,1.3448093582636687,0.4775270827242877,1.304717977477512,4.707485363667524,0.04669580764040021,2.8164177962622787,0.08096276306571054,-1.171838695523976,4.038066114991003,-2.8317371888569784,0.605716786248478,-3.5560314104592234,4.515147942549596,0.7221096664146514,-0.6911293297007868,7.136315135160379,-1.3954098825925818,1.5445684091760523,3.5372700220353384,-0.9252393417051845,-0.28135956393161354,6.2883640019875156,4.62990197593197,-6.018610807984615,0.0018259424449065809,-2.0971698485123236,1.7014012604037805,-2.304045500737452,-0.9205066840341228,4.656922213487503,-2.1842477348616876,-1.2013987973178777,3.7531012980626857,0.13632904907183818,-0.33151474440738826,-3.1916579423253726,-1.2548689872401746,-3.0379185396088566,4.203354988379299,-0.07765333207091468,4.288471369215809,-2.259707175722747,0.8380697343722823,1.5370877770501057,-3.1402118626803164,4.400557620764365,0.2542808414338608,-0.7746205602514769,3.083299753681807,1.794027394686565,-0.47211378720051345,-1.7082188653965582,1.0915473988662354,0.541725240277342,6.259395392137278,4.213825887121496,2.944916687488845,-0.504496859361161,0.5770225768799635,1.9936101853951214,0.5746770787733985,1.8461665979983177,4.019688886361024,1.8388615205857992,-3.4339611153828318,1.62243005700317,-1.1599592449584646,0.7314090021970914,-0.7742226609949168,1.7973482081147794,-4.277298195551149,-4.138553350000452,-3.4125407338760283,0.7030691703750592,-2.799909192164627,0.6812550229456713,-2.7710507247260114,-2.3548532170054366,2.474465823382805,-1.2772029480075622,1.3895925125575046,3.9711188775504898,5.23375259245329,-2.024039572294301,5.786814111480684,0.19695780175669975,1.9758444634811827,2.9643149881350093,1.2887972493052875,2.727351560174985,-1.520919798835909,4.320145711747164,1.038954398753773,0.5453551566064448,-1.000099123070182,0.6824283859576199,0.9003056370973155,4.756034528142193,0.08930698072066456,3.630300635789027,-1.3072486650032225,-4.921088670639091,0.49639042309202985,0.36377665048566377,-1.3578311275240948,-5.360370269030149,-3.8181524726783054,3.911285475951298,0.20683997390827372,-2.2181241081124705,-0.32658009198648985,-1.3299893818796273,5.22549506723018,0.3118526705824367,1.5478509556681792,-1.0517920322259269,1.5809542283333307,-2.2083503063497782,0.09638841912925994,-0.5532308618833524
Saltillo,0.9185736395094585,0.8024894560881219,2.2351905404407733,1.712724596227618,1.9694104076348085,-2.2450432070996924,-4.158830840199608,1.7906644380885663,-0.18568799862501262,-1.1463936849362257,-1.452178490504171,0.5142650945875415,-10.513424022402514,-3.226624673506721,1.034390764497797,-2.960920374375475,-1.2461529524177997,-2.4005964154738626,1.3998864431675089,4.0541852407903285,4.813554893713512,-0.9109879272495041,3.267902919932483,0.8170608323455913,-1.8300641450625463,-1.300281456524772,4.6686259268675006,-2.3454814911316655,-0.7226677830578727,-3.2407166465872583,1.621802291617643,1.730687696151699,1.2215812455844628,-1.5608270005770775,2.691146810238281,-1.8583677086242139,1.0212399982548122,4.006904924237663,2.195937257347944,1.1969601511740628,-0.889648543353855,-4.435639225127042,-3.2948438188235705,1.9920012588881764,2.696221697495619,3.9158888209678726,-2.9608610698760205,-2.608883383750029,1.6128769091641737,2.4138605212343234,-1.4438161802844292,-0.4424493366453525,1.3273996194489928,3.0352079925008546,0.21203788674453894,5.89934394824523,-3.123402573254732,0.30621864166724944,1.0339999388183372,2.648265912496753,-0.39943189482719177,-2.8762710113905725,-0.6497705661238714,-2.299325440643446,-4.695936300774608,4.119028666532656,1.0079579663939848,-0.5348316102318231,-0.08092844361705834,0.08617891599012327,0.8532020413006497,-1.4711428647459739,2.862096625648375,6.447638057211318,1.3187968714612615,0.6573722057964131,-4.322333731493585,4.635102080663105,-3.0745697040191637,-8.767465757730308,-2.9057635117148326,1.2603892283940419,0.37622034878879973,3.82396865440878,1.2130496104964823,2.0032223417936237,3.0175658821161058,1.2723800856911756,1.0406262693117312,-0.0753932589077157,2.5753113960015406,1.9608001027431121,-3.848979964235845,-1.200732645207209,2.6515486997578,-1.2009009055190538,2.1403885087595294,-5.30682181441915,-0.7630836567141168,3.767331139288342,3.3687289362281434,-0.9831846597572419,-1.4464174998057335,0.40836314454716,2.3054112827054847,3.553584806588614,5.83319041712696,4.88694092436479,-2.995823874158101,-4.36824131754366,0.6145619257723909,-1.9983122579833685,-2.367372117023021,-2.599398775940503,0.5904506368197374,0.8283863524688317,-6.056021626864629,2.199711838071858,-0.9033905661963326,0.08343478748396599,3.486069654044635,-2.3642867692878387,-4.713473035720611,3.843133873515062,1.0295215177196648,0.11063539842647296,2.9361451925051103,-1.6176601992442095,4.398225848932251,0.8781335466994342,2.5096012686020717,5.581735224274614,0.8514963752079309,-3.1941607509574452,1.3052659147889556,-1.1875606505641911,0.17972582454746955,3.0382364493626732,7.51009413204507,0.4523561466050243,0.9533162369879903,-4.526958508540146,1.970782877757618,-2.247961594179952,-1.2087298710564196,4.7272287501233095,2.6475669226701837,-0.9816924056147135,-0.8458141593666898,-1.3143788416422764,-3.720326536946211,-0.228525388013199,2.174062639448917,0.30218924921955237,-3.555311010129179,-0.6203818888630958,3.5953723849153536,-4.671754017893802,1.739469953359382,3.388793095219161,-0.45829798047358605,2.9554596800014803,1.443790336758395,-1.5492481466608314,-2.8491439183539193,-7.506443704500141,2.337553204229447,-2.2137424908508843,-1.386172525385532,-3.8330294907860303,1.7099820386713442,-2.966806961993031,-0.3228223307527251,5.943829183851388,-7.14943526980977,4.026908343077567,-2.269163145146492,0.8052063794360057,-1.357866662393041,2.135208135687413,0.7276387886863926,-4.729139064817801,-2.681211202432525,-0.040660433967753734,0.06449356733574485,1.1254030923188747,2.4490118359437387,-0.9317932520858816,1.6419093770569582,-0.2729599451285244,1.713593502621967,1.5152643896553433,4.2308676449296625,-2.8914386745292644,2.2355089285913095,-0.533107288025762,4.569655797479205,-2.8187190389082994,-2.633097651162239,-1.2217423563309455,-0.3966657747512292,1.9210512537012878,2.868462489501331,0.5486880004273789,-5.12037380499962,2.398303469486587,-0.4555307316335097,3.5835732815834938,2.5325137389927495,-5.476048047697336,-0.8181890450955985,1.6461477853454725,-2.946200455876862,-1.097234534015757,-2.1567539645807607,-1.2014023787082235,-1.1755695043845065,0.6141089599515032,-1.4456706385175302,-3.115454188451427,-1.4880128309271081,-4.233225771790021,-2.033097019047164,4.24108173837748,-1.5555935330494788,-2.143625111310735,-2.751536443317674,-1.1174673329206353,-0.012982178194953287,1.639584795694033,-3.313441718040915,1.01645792196566,1.7016586244642526,-1.9028118320515819,0.7946150418801164,0.8258186373205564,2.299977029644467,1.383048218326,-0.0656412455906498,-5.5871079908879375,-0.6908646141371639,-0.04757228606117629,-2.6873943119605856,2.923578673829758,-0.7886255060597034,-1.033108637659444,-0.6953073657962902,2.7974612000553347,0.03254150531462256,-0.901696509630864,0.8318034746487679,-3.0563292267497912,0.4058758002646238,-2.8522001838159365,1.9969027125496264,0.040949594990520005
